country_code,country_name,year,direction,rank,partner_name,pct_share
238,Falkland Islands (Malvinas),2020,exports,1,Spain,55.8
238,Falkland Islands (Malvinas),2020,exports,2,Morocco,2.0
238,Falkland Islands (Malvinas),2020,exports,3,United States,2.8
238,Falkland Islands (Malvinas),2020,imports,1,United Kingdom,58.4
238,Falkland Islands (Malvinas),2020,imports,2,Spain,25.8
238,Falkland Islands (Malvinas),2020,imports,3,Greece,12.8
238,Falkland Islands (Malvinas),2024,exports,1,Spain,68.9
238,Falkland Islands (Malvinas),2024,exports,2,Morocco,11.1
238,Falkland Islands (Malvinas),2024,exports,3,United States,6.3
238,Falkland Islands (Malvinas),2024,imports,1,United Kingdom,56.4
238,Falkland Islands (Malvinas),2024,imports,2,Spain,30.3
238,Falkland Islands (Malvinas),2024,imports,3,Greece,9.7
234,Faroe Islands,2015,exports,1,United Kingdom,17.5
234,Faroe Islands,2015,exports,2,United States,10.5
234,Faroe Islands,2015,exports,3,Denmark,12.9
234,Faroe Islands,2015,imports,1,Denmark,45.2
234,Faroe Islands,2015,imports,2,Norway,10.3
234,Faroe Islands,2015,imports,3,Germany,4.8
234,Faroe Islands,2020,exports,1,United Kingdom,18.8
234,Faroe Islands,2020,exports,2,United States,11.3
234,Faroe Islands,2020,exports,3,Denmark,13.7
234,Faroe Islands,2020,imports,1,Denmark,50.9
234,Faroe Islands,2020,imports,2,Norway,7.3
234,Faroe Islands,2020,imports,3,Germany,6.4
234,Faroe Islands,2024,exports,1,United Kingdom,18.4
234,Faroe Islands,2024,exports,2,United States,17.0
234,Faroe Islands,2024,exports,3,Denmark,13.3
234,Faroe Islands,2024,imports,1,Denmark,60.5
234,Faroe Islands,2024,imports,2,Norway,18.5
234,Faroe Islands,2024,imports,3,Germany,4.2
242,Fiji,2015,exports,1,United States,16.6
242,Fiji,2015,exports,2,Morocco,14.4
242,Fiji,2015,exports,3,Bunkers,5.7
242,Fiji,2015,imports,1,Singapore,17.9
242,Fiji,2015,imports,2,China,14.6
242,Fiji,2015,imports,3,Australia,16.1
242,Fiji,2020,exports,1,United States,20.4
242,Fiji,2020,exports,2,Morocco,15.0
242,Fiji,2020,imports,1,Singapore,18.2
242,Fiji,2020,imports,2,China,16.3
242,Fiji,2020,imports,3,Australia,17.8
242,Fiji,2024,exports,1,United States,19.0
242,Fiji,2024,exports,2,Morocco,12.2
242,Fiji,2024,exports,3,Bunkers,12.0
242,Fiji,2024,imports,1,Singapore,24.2
242,Fiji,2024,imports,2,China,16.0
242,Fiji,2024,imports,3,Australia,14.6
246,Finland,2015,exports,1,Germany,13.6
246,Finland,2015,exports,2,Sweden,10.1
246,Finland,2015,exports,3,United States,6.7
246,Finland,2015,imports,1,Germany,15.0
246,Finland,2015,imports,2,Sweden,11.3
246,Finland,2015,imports,3,China,7.3
246,Finland,2020,exports,1,Germany,13.5
246,Finland,2020,exports,2,Sweden,10.4
246,Finland,2020,exports,3,United States,8.3
246,Finland,2020,imports,1,Germany,15.4
246,Finland,2020,imports,2,Sweden,10.9
246,Finland,2020,imports,3,China,9.0
246,Finland,2024,exports,1,Germany,11.2
246,Finland,2024,exports,2,Sweden,11.1
246,Finland,2024,exports,3,United States,9.6
246,Finland,2024,imports,1,Germany,13.2
246,Finland,2024,imports,2,Sweden,11.5
246,Finland,2024,imports,3,China,9.9
250,France,2015,exports,1,Germany,16.0
250,France,2015,exports,2,United States,7.3
250,France,2015,exports,3,Italy,7.2
250,France,2015,imports,1,Germany,17.1
250,France,2015,imports,2,China,9.2
250,France,2015,imports,3,Belgium,7.2
250,France,2020,exports,1,Germany,14.3
250,France,2020,exports,2,United States,7.6
250,France,2020,exports,3,Italy,7.6
250,France,2020,imports,1,Germany,17.4
250,France,2020,imports,2,China,7.1
250,France,2020,imports,3,Belgium,9.6
250,France,2024,exports,1,Germany,13.2
250,France,2024,exports,2,United States,8.6
250,France,2024,exports,3,Italy,8.2
250,France,2024,imports,1,Germany,12.4
250,France,2024,imports,2,China,10.2
250,France,2024,imports,3,Belgium,7.6
258,French Polynesia,2015,exports,2,"China, Hong Kong SAR",24.5
258,French Polynesia,2015,exports,3,United States,18.0
258,French Polynesia,2015,imports,1,Areas nes,0.0
258,French Polynesia,2015,imports,2,China,13.2
258,French Polynesia,2015,imports,3,France,25.6
258,French Polynesia,2020,exports,1,Areas nes,3.1
258,French Polynesia,2020,exports,2,"China, Hong Kong SAR",13.0
258,French Polynesia,2020,exports,3,United States,19.8
258,French Polynesia,2020,imports,1,Areas nes,0.0
258,French Polynesia,2020,imports,2,China,13.7
258,French Polynesia,2020,imports,3,France,25.9
258,French Polynesia,2024,exports,1,Areas nes,39.9
258,French Polynesia,2024,exports,2,"China, Hong Kong SAR",24.5
258,French Polynesia,2024,exports,3,United States,15.9
258,French Polynesia,2024,imports,1,Areas nes,72.2
258,French Polynesia,2024,imports,2,China,5.8
258,French Polynesia,2024,imports,3,France,5.2
266,Gabon,2015,exports,1,China,7.9
266,Gabon,2015,exports,2,France,1.5
266,Gabon,2015,exports,3,Spain,6.3
266,Gabon,2015,imports,1,Republic of Korea,0.6
266,Gabon,2015,imports,2,France,10.2
266,Gabon,2015,imports,3,China,6.3
266,Gabon,2020,exports,1,China,34.8
266,Gabon,2020,exports,2,France,4.1
266,Gabon,2020,exports,3,Spain,0.2
266,Gabon,2020,imports,1,Republic of Korea,0.4
266,Gabon,2020,imports,2,France,14.0
266,Gabon,2020,imports,3,China,10.3
266,Gabon,2024,exports,1,China,27.7
266,Gabon,2024,exports,2,France,10.6
266,Gabon,2024,exports,3,Spain,5.9
266,Gabon,2024,imports,1,Republic of Korea,13.3
266,Gabon,2024,imports,2,France,13.0
266,Gabon,2024,imports,3,China,11.6
270,Gambia,2015,exports,1,Guinea-Bissau,2.1
270,Gambia,2015,exports,2,Mali,46.2
270,Gambia,2015,exports,3,China,2.8
270,Gambia,2015,imports,1,Denmark,1.1
270,Gambia,2015,imports,2,Senegal,15.3
270,Gambia,2015,imports,3,India,2.9
270,Gambia,2020,exports,1,Guinea-Bissau,9.1
270,Gambia,2020,exports,2,Mali,25.4
270,Gambia,2020,exports,3,China,3.9
270,Gambia,2020,imports,1,Denmark,0.3
270,Gambia,2020,imports,2,Senegal,3.3
270,Gambia,2020,imports,3,India,4.5
270,Gambia,2024,exports,1,Guinea-Bissau,71.0
270,Gambia,2024,exports,2,Mali,10.6
270,Gambia,2024,exports,3,China,6.9
270,Gambia,2024,imports,1,Denmark,65.6
270,Gambia,2024,imports,2,Senegal,5.7
270,Gambia,2024,imports,3,India,3.6
268,Georgia,2015,exports,1,Kyrgyzstan,0.3
268,Georgia,2015,exports,2,Kazakhstan,2.0
268,Georgia,2015,exports,3,Azerbaijan,10.9
268,Georgia,2015,imports,1,Türkiye,18.2
268,Georgia,2015,imports,2,United States,3.5
268,Georgia,2015,imports,3,Russian Federation,8.6
268,Georgia,2020,exports,1,Kyrgyzstan,0.5
268,Georgia,2020,exports,2,Kazakhstan,1.4
268,Georgia,2020,exports,3,Azerbaijan,13.1
268,Georgia,2020,imports,1,Türkiye,17.5
268,Georgia,2020,imports,2,United States,6.9
268,Georgia,2020,imports,3,Russian Federation,11.0
268,Georgia,2024,exports,1,Kyrgyzstan,19.6
268,Georgia,2024,exports,2,Kazakhstan,13.1
268,Georgia,2024,exports,3,Azerbaijan,11.0
268,Georgia,2024,imports,1,Türkiye,16.3
268,Georgia,2024,imports,2,United States,12.3
268,Georgia,2024,imports,3,Russian Federation,10.9
276,Germany,2015,exports,1,United States,9.5
276,Germany,2015,exports,2,France,8.8
276,Germany,2015,exports,3,Netherlands,6.1
276,Germany,2015,imports,1,China,9.8
276,Germany,2015,imports,2,Netherlands,8.3
276,Germany,2015,imports,3,United States,6.5
276,Germany,2020,exports,1,United States,8.6
276,Germany,2020,exports,2,France,7.5
276,Germany,2020,exports,3,Netherlands,6.4
276,Germany,2020,imports,1,China,11.5
276,Germany,2020,imports,2,Netherlands,7.5
276,Germany,2020,imports,3,United States,6.7
276,Germany,2024,exports,1,United States,10.4
276,Germany,2024,exports,2,France,7.4
276,Germany,2024,exports,3,Netherlands,7.0
276,Germany,2024,imports,1,China,12.2
276,Germany,2024,imports,2,Netherlands,6.9
276,Germany,2024,imports,3,United States,6.8
288,Ghana,2015,exports,1,Switzerland,9.9
288,Ghana,2015,exports,2,South Africa,4.3
288,Ghana,2015,exports,3,United Arab Emirates,2.6
288,Ghana,2015,imports,1,China,16.9
288,Ghana,2015,imports,2,Netherlands,1.5
288,Ghana,2015,imports,3,India,5.8
288,Ghana,2020,exports,1,Switzerland,16.3
288,Ghana,2020,exports,2,South Africa,13.3
288,Ghana,2020,exports,3,United Arab Emirates,0.8
288,Ghana,2020,imports,1,China,20.6
288,Ghana,2020,imports,2,Netherlands,2.7
288,Ghana,2020,imports,3,India,5.8
288,Ghana,2024,exports,1,Switzerland,18.2
288,Ghana,2024,exports,2,South Africa,11.7
288,Ghana,2024,exports,3,United Arab Emirates,10.2
288,Ghana,2024,imports,1,China,18.7
288,Ghana,2024,imports,2,Netherlands,9.6
288,Ghana,2024,imports,3,India,6.4
292,Gibraltar,2015,exports,1,Netherlands,0.5
292,Gibraltar,2015,exports,2,Poland,3.9
292,Gibraltar,2015,exports,3,Belgium,1.4
292,Gibraltar,2015,imports,1,Italy,4.5
292,Gibraltar,2015,imports,2,Greece,1.1
292,Gibraltar,2015,imports,3,Spain,11.5
292,Gibraltar,2020,exports,1,Netherlands,28.2
292,Gibraltar,2020,exports,2,Poland,7.6
292,Gibraltar,2020,exports,3,Belgium,0.3
292,Gibraltar,2020,imports,1,Italy,4.1
292,Gibraltar,2020,imports,2,Greece,1.8
292,Gibraltar,2020,imports,3,Spain,10.6
292,Gibraltar,2024,exports,1,Netherlands,61.0
292,Gibraltar,2024,exports,2,Poland,10.7
292,Gibraltar,2024,exports,3,Belgium,6.4
292,Gibraltar,2024,imports,1,Italy,25.3
292,Gibraltar,2024,imports,2,Greece,12.1
292,Gibraltar,2024,imports,3,Spain,8.1
300,Greece,2015,exports,1,New Caledonia,11.4
300,Greece,2015,exports,2,Germany,7.3
300,Greece,2015,exports,3,Cyprus,5.6
300,Greece,2015,imports,1,Germany,10.6
300,Greece,2015,imports,2,China,6.0
300,Greece,2015,imports,3,Italy,7.9
300,Greece,2020,exports,1,New Caledonia,10.5
300,Greece,2020,exports,2,Germany,7.7
300,Greece,2020,exports,3,Cyprus,6.0
300,Greece,2020,imports,1,Germany,12.1
300,Greece,2020,imports,2,China,7.7
300,Greece,2020,imports,3,Italy,8.4
300,Greece,2024,exports,1,New Caledonia,10.5
300,Greece,2024,exports,2,Germany,7.0
300,Greece,2024,exports,3,Cyprus,6.3
300,Greece,2024,imports,1,Germany,10.6
300,Greece,2024,imports,2,China,8.4
300,Greece,2024,imports,3,Italy,8.4
304,Greenland,2015,exports,1,Denmark,79.1
304,Greenland,2015,exports,2,China,0.5
304,Greenland,2015,imports,1,Denmark,63.7
304,Greenland,2015,imports,2,Sweden,15.6
304,Greenland,2015,imports,3,United States,1.0
304,Greenland,2020,exports,1,Denmark,52.5
304,Greenland,2020,exports,2,China,19.2
304,Greenland,2020,exports,3,United Kingdom,1.2
304,Greenland,2020,imports,1,Denmark,70.8
304,Greenland,2020,imports,2,Sweden,10.0
304,Greenland,2020,imports,3,United States,0.9
304,Greenland,2024,exports,1,Denmark,46.5
304,Greenland,2024,exports,2,China,24.3
304,Greenland,2024,exports,3,United Kingdom,5.7
304,Greenland,2024,imports,1,Denmark,64.5
304,Greenland,2024,imports,2,Sweden,16.9
304,Greenland,2024,imports,3,United States,4.6
308,Grenada,2015,exports,1,Areas nes,3.8
308,Grenada,2015,exports,2,United States,16.8
308,Grenada,2015,exports,3,Trinidad and Tobago,7.8
308,Grenada,2015,imports,1,United States,36.1
308,Grenada,2015,imports,2,Trinidad and Tobago,23.9
308,Grenada,2015,imports,3,Cayman Islands,0.0
308,Grenada,2020,exports,1,Areas nes,2.5
308,Grenada,2020,exports,2,United States,18.9
308,Grenada,2020,exports,3,Trinidad and Tobago,7.9
308,Grenada,2020,imports,1,United States,38.9
308,Grenada,2020,imports,2,Trinidad and Tobago,19.5
308,Grenada,2020,imports,3,Cayman Islands,6.7
308,Grenada,2024,exports,1,Areas nes,52.6
308,Grenada,2024,exports,2,United States,8.2
308,Grenada,2024,exports,3,Trinidad and Tobago,7.3
308,Grenada,2024,imports,1,United States,38.1
308,Grenada,2024,imports,2,Trinidad and Tobago,15.1
308,Grenada,2024,imports,3,Cayman Islands,11.7
320,Guatemala,2015,exports,1,United States,35.0
320,Guatemala,2015,exports,2,El Salvador,11.6
320,Guatemala,2015,exports,3,Saint Vincent and the Grenadines,8.5
320,Guatemala,2015,imports,1,United States,37.1
320,Guatemala,2015,imports,2,China,10.6
320,Guatemala,2015,imports,3,Mexico,11.6
320,Guatemala,2020,exports,1,United States,32.3
320,Guatemala,2020,exports,2,El Salvador,11.3
320,Guatemala,2020,exports,3,Saint Vincent and the Grenadines,8.7
320,Guatemala,2020,imports,1,United States,34.6
320,Guatemala,2020,imports,2,China,12.4
320,Guatemala,2020,imports,3,Mexico,11.7
320,Guatemala,2024,exports,1,United States,33.1
320,Guatemala,2024,exports,2,El Salvador,13.2
320,Guatemala,2024,exports,3,Saint Vincent and the Grenadines,11.3
320,Guatemala,2024,imports,1,United States,29.2
320,Guatemala,2024,imports,2,China,19.7
320,Guatemala,2024,imports,3,Mexico,10.2
324,Guinea,2015,exports,1,United Arab Emirates,9.9
324,Guinea,2015,exports,2,China,1.8
324,Guinea,2015,exports,3,India,16.4
324,Guinea,2015,imports,1,China,14.9
324,Guinea,2015,imports,2,India,10.9
324,Guinea,2015,imports,3,United Arab Emirates,6.5
324,Guinea,2020,exports,1,United Arab Emirates,56.3
324,Guinea,2020,exports,2,China,20.1
324,Guinea,2020,exports,3,India,8.3
324,Guinea,2020,imports,1,China,39.5
324,Guinea,2020,imports,2,India,9.4
324,Guinea,2020,imports,3,United Arab Emirates,5.5
324,Guinea,2024,exports,1,United Arab Emirates,51.0
324,Guinea,2024,exports,2,China,38.7
324,Guinea,2024,exports,3,India,3.7
324,Guinea,2024,imports,1,China,49.0
324,Guinea,2024,imports,2,India,10.1
324,Guinea,2024,imports,3,United Arab Emirates,3.6
624,Guinea-Bissau,2015,exports,1,India,52.5
624,Guinea-Bissau,2015,imports,1,Senegal,13.0
624,Guinea-Bissau,2015,imports,2,Portugal,32.1
624,Guinea-Bissau,2015,imports,3,China,2.0
624,Guinea-Bissau,2020,exports,1,India,68.8
624,Guinea-Bissau,2020,exports,2,Côte dIvoire,10.2
624,Guinea-Bissau,2020,exports,3,Türkiye,0.6
624,Guinea-Bissau,2020,imports,1,Senegal,17.2
624,Guinea-Bissau,2020,imports,2,Portugal,25.3
624,Guinea-Bissau,2020,imports,3,China,15.5
624,Guinea-Bissau,2024,exports,1,India,86.7
624,Guinea-Bissau,2024,exports,2,Côte dIvoire,2.7
624,Guinea-Bissau,2024,exports,3,Türkiye,2.7
624,Guinea-Bissau,2024,imports,1,Senegal,31.6
624,Guinea-Bissau,2024,imports,2,Portugal,19.9
624,Guinea-Bissau,2024,imports,3,China,15.3
328,Guyana,2015,exports,1,Netherlands,1.4
328,Guyana,2015,exports,2,United States,25.6
328,Guyana,2015,exports,3,United Kingdom,6.2
328,Guyana,2015,imports,1,United States,25.9
328,Guyana,2015,imports,2,China,7.6
328,Guyana,2015,imports,3,Republic of Korea,0.6
328,Guyana,2020,exports,1,Netherlands,1.1
328,Guyana,2020,exports,2,United States,28.5
328,Guyana,2020,exports,3,United Kingdom,3.6
328,Guyana,2020,imports,1,United States,31.8
328,Guyana,2020,imports,2,China,9.9
328,Guyana,2020,imports,3,Republic of Korea,1.1
328,Guyana,2024,exports,1,Netherlands,15.5
328,Guyana,2024,exports,2,United States,15.0
328,Guyana,2024,exports,3,United Kingdom,14.1
328,Guyana,2024,imports,1,United States,35.6
328,Guyana,2024,imports,2,China,12.9
328,Guyana,2024,imports,3,Republic of Korea,6.8
332,Haiti,2015,exports,1,United States,83.2
332,Haiti,2015,exports,2,Mexico,1.9
332,Haiti,2015,exports,3,Canada,2.6
332,Haiti,2015,imports,1,United States,28.7
332,Haiti,2015,imports,2,Dominican Rep.,34.1
332,Haiti,2015,imports,3,China,10.9
332,Haiti,2020,exports,1,United States,82.7
332,Haiti,2020,exports,2,Mexico,2.4
332,Haiti,2020,exports,3,Canada,5.2
332,Haiti,2020,imports,1,United States,33.1
332,Haiti,2020,imports,2,Dominican Rep.,17.7
332,Haiti,2020,imports,3,China,16.7
332,Haiti,2024,exports,1,United States,76.3
332,Haiti,2024,exports,2,Mexico,4.6
332,Haiti,2024,exports,3,Canada,4.6
332,Haiti,2024,imports,1,United States,33.7
332,Haiti,2024,imports,2,Dominican Rep.,24.8
332,Haiti,2024,imports,3,China,12.5
340,Honduras,2015,exports,1,United States,44.2
340,Honduras,2015,exports,2,El Salvador,6.5
340,Honduras,2015,exports,3,Nicaragua,4.7
340,Honduras,2015,imports,1,United States,35.0
340,Honduras,2015,imports,2,China,15.4
340,Honduras,2015,imports,3,Mexico,7.3
340,Honduras,2020,exports,1,United States,42.1
340,Honduras,2020,exports,2,El Salvador,7.5
340,Honduras,2020,exports,3,Nicaragua,5.4
340,Honduras,2020,imports,1,United States,33.4
340,Honduras,2020,imports,2,China,16.4
340,Honduras,2020,imports,3,Mexico,7.7
340,Honduras,2024,exports,1,United States,45.0
340,Honduras,2024,exports,2,El Salvador,6.5
340,Honduras,2024,exports,3,Nicaragua,5.9
340,Honduras,2024,imports,1,United States,35.4
340,Honduras,2024,imports,2,China,16.3
340,Honduras,2024,imports,3,Mexico,7.2
348,Hungary,2015,exports,1,Germany,27.3
348,Hungary,2015,exports,2,Romania,5.3
348,Hungary,2015,exports,3,Poland,3.8
348,Hungary,2015,imports,1,Germany,26.2
348,Hungary,2015,imports,2,China,5.3
348,Hungary,2015,imports,3,Poland,5.5
348,Hungary,2020,exports,1,Germany,27.9
348,Hungary,2020,exports,2,Romania,5.2
348,Hungary,2020,exports,3,Poland,4.1
348,Hungary,2020,imports,1,Germany,24.6
348,Hungary,2020,imports,2,China,8.0
348,Hungary,2020,imports,3,Poland,5.8
348,Hungary,2024,exports,1,Germany,24.9
348,Hungary,2024,exports,2,Romania,5.6
348,Hungary,2024,exports,3,Poland,5.3
348,Hungary,2024,imports,1,Germany,23.0
348,Hungary,2024,imports,2,China,6.4
348,Hungary,2024,imports,3,Poland,6.3
352,Iceland,2015,exports,1,Netherlands,26.1
352,Iceland,2015,exports,2,United States,5.7
352,Iceland,2015,exports,3,United Kingdom,11.6
352,Iceland,2015,imports,1,Norway,10.1
352,Iceland,2015,imports,2,China,7.8
352,Iceland,2015,imports,3,United States,7.9
352,Iceland,2020,exports,1,Netherlands,20.3
352,Iceland,2020,exports,2,United States,7.6
352,Iceland,2020,exports,3,United Kingdom,11.1
352,Iceland,2020,imports,1,Norway,8.8
352,Iceland,2020,imports,2,China,8.4
352,Iceland,2020,imports,3,United States,6.7
352,Iceland,2024,exports,1,Netherlands,32.8
352,Iceland,2024,exports,2,United States,11.5
352,Iceland,2024,exports,3,United Kingdom,9.6
352,Iceland,2024,imports,1,Norway,10.8
352,Iceland,2024,imports,2,China,10.8
352,Iceland,2024,imports,3,United States,8.6
356,India,2015,exports,1,United States,15.2
356,India,2015,exports,2,United Arab Emirates,11.3
356,India,2015,exports,3,Netherlands,1.8
356,India,2015,imports,1,China,15.5
356,India,2015,imports,2,Russian Federation,1.2
356,India,2015,imports,3,United Arab Emirates,5.2
356,India,2020,exports,1,United States,17.9
356,India,2020,exports,2,United Arab Emirates,6.5
356,India,2020,exports,3,Netherlands,2.3
356,India,2020,imports,1,China,16.0
356,India,2020,imports,2,Russian Federation,1.6
356,India,2020,imports,3,United Arab Emirates,6.5
356,India,2024,exports,1,United States,18.3
356,India,2024,exports,2,United Arab Emirates,8.5
356,India,2024,exports,3,Netherlands,5.6
356,India,2024,imports,1,China,18.2
356,India,2024,imports,2,Russian Federation,9.6
356,India,2024,imports,3,United Arab Emirates,8.0
360,Indonesia,2015,exports,1,China,10.0
360,Indonesia,2015,exports,2,United States,10.8
360,Indonesia,2015,exports,3,Japan,12.0
360,Indonesia,2015,imports,1,China,20.6
360,Indonesia,2015,imports,2,Singapore,12.6
360,Indonesia,2015,imports,3,Japan,9.3
360,Indonesia,2020,exports,1,China,19.5
360,Indonesia,2020,exports,2,United States,11.4
360,Indonesia,2020,exports,3,Japan,8.4
360,Indonesia,2020,imports,1,China,28.0
360,Indonesia,2020,imports,2,Singapore,8.7
360,Indonesia,2020,imports,3,Japan,7.5
360,Indonesia,2024,exports,1,China,25.1
360,Indonesia,2024,exports,2,United States,9.0
360,Indonesia,2024,exports,3,Japan,8.0
360,Indonesia,2024,imports,1,China,28.3
360,Indonesia,2024,imports,2,Singapore,8.3
360,Indonesia,2024,imports,3,Japan,7.4
364,Iran (Islamic Republic of),2015,exports,1,China,12.0
364,Iran (Islamic Republic of),2015,exports,2,"Other Asia, nes",42.9
364,Iran (Islamic Republic of),2015,exports,3,Areas nes,0.1
364,Iran (Islamic Republic of),2015,imports,1,United Arab Emirates,17.2
364,Iran (Islamic Republic of),2015,imports,2,China,26.2
364,Iran (Islamic Republic of),2015,imports,3,Türkiye,7.4
364,Iran (Islamic Republic of),2020,exports,1,China,27.6
364,Iran (Islamic Republic of),2020,exports,2,"Other Asia, nes",23.0
364,Iran (Islamic Republic of),2020,exports,3,Areas nes,0.5
364,Iran (Islamic Republic of),2020,imports,1,United Arab Emirates,25.1
364,Iran (Islamic Republic of),2020,imports,2,China,25.4
364,Iran (Islamic Republic of),2020,imports,3,Türkiye,11.3
364,Iran (Islamic Republic of),2024,exports,1,China,27.7
364,Iran (Islamic Republic of),2024,exports,2,"Other Asia, nes",16.2
364,Iran (Islamic Republic of),2024,exports,3,Areas nes,13.0
364,Iran (Islamic Republic of),2024,imports,1,United Arab Emirates,30.7
364,Iran (Islamic Republic of),2024,imports,2,China,26.5
364,Iran (Islamic Republic of),2024,imports,3,Türkiye,10.4
368,Iraq,2015,exports,1,China,23.8
368,Iraq,2015,exports,2,India,21.1
368,Iraq,2015,exports,3,Republic of Korea,11.7
368,Iraq,2015,imports,1,United Arab Emirates,4.7
368,Iraq,2015,imports,2,China,5.4
368,Iraq,2015,imports,3,Türkiye,6.8
368,Iraq,2020,exports,1,China,29.7
368,Iraq,2020,exports,2,India,24.9
368,Iraq,2020,exports,3,Republic of Korea,6.6
368,Iraq,2020,imports,1,United Arab Emirates,8.0
368,Iraq,2020,imports,2,China,6.7
368,Iraq,2020,imports,3,Türkiye,5.6
368,Iraq,2024,exports,1,China,33.0
368,Iraq,2024,exports,2,India,25.7
368,Iraq,2024,exports,3,Republic of Korea,7.8
368,Iraq,2024,imports,1,United Arab Emirates,30.0
368,Iraq,2024,imports,2,China,20.6
368,Iraq,2024,imports,3,Türkiye,16.8
372,Ireland,2015,exports,1,United States,23.9
372,Ireland,2015,exports,2,Netherlands,4.4
372,Ireland,2015,exports,3,United Kingdom,13.8
372,Ireland,2015,imports,1,United States,15.6
372,Ireland,2015,imports,2,United Kingdom,25.7
372,Ireland,2015,imports,3,France,12.4
372,Ireland,2020,exports,1,United States,31.2
372,Ireland,2020,exports,2,Netherlands,5.3
372,Ireland,2020,exports,3,United Kingdom,9.1
372,Ireland,2020,imports,1,United States,15.5
372,Ireland,2020,imports,2,United Kingdom,23.1
372,Ireland,2020,imports,3,France,11.4
372,Ireland,2024,exports,1,United States,32.5
372,Ireland,2024,exports,2,Netherlands,10.3
372,Ireland,2024,exports,3,United Kingdom,9.3
372,Ireland,2024,imports,1,United States,16.8
372,Ireland,2024,imports,2,United Kingdom,16.5
372,Ireland,2024,imports,3,France,10.1
376,Israel,2015,exports,1,United States,31.5
376,Israel,2015,exports,2,Areas nes,0.7
376,Israel,2015,exports,3,Ireland,0.2
376,Israel,2015,imports,1,China,9.3
376,Israel,2015,imports,2,United States,13.0
376,Israel,2015,imports,3,Areas nes,9.5
376,Israel,2020,exports,1,United States,30.7
376,Israel,2020,exports,2,Areas nes,0.7
376,Israel,2020,exports,3,Ireland,0.2
376,Israel,2020,imports,1,China,11.1
376,Israel,2020,imports,2,United States,12.7
376,Israel,2020,imports,3,Areas nes,1.5
376,Israel,2024,exports,1,United States,28.4
376,Israel,2024,exports,2,Areas nes,9.8
376,Israel,2024,exports,3,Ireland,5.4
376,Israel,2024,imports,1,China,20.8
376,Israel,2024,imports,2,United States,10.3
376,Israel,2024,imports,3,Areas nes,10.2
380,Italy,2015,exports,1,Germany,13.0
380,Italy,2015,exports,2,United States,9.0
380,Italy,2015,exports,3,France,10.2
380,Italy,2015,imports,1,Germany,15.5
380,Italy,2015,imports,2,China,7.6
380,Italy,2015,imports,3,France,8.7
380,Italy,2020,exports,1,Germany,12.8
380,Italy,2020,exports,2,United States,9.7
380,Italy,2020,exports,3,France,10.3
380,Italy,2020,imports,1,Germany,16.4
380,Italy,2020,imports,2,China,8.6
380,Italy,2020,imports,3,France,8.4
380,Italy,2024,exports,1,Germany,11.4
380,Italy,2024,exports,2,United States,10.4
380,Italy,2024,exports,3,France,10.0
380,Italy,2024,imports,1,Germany,14.9
380,Italy,2024,imports,2,China,8.7
380,Italy,2024,imports,3,France,8.0
388,Jamaica,2015,exports,1,United States,37.0
388,Jamaica,2015,exports,2,Russian Federation,7.0
388,Jamaica,2015,imports,1,United States,38.5
388,Jamaica,2015,imports,2,China,8.2
388,Jamaica,2015,imports,3,Brazil,1.5
388,Jamaica,2020,exports,1,United States,45.6
388,Jamaica,2020,exports,2,Russian Federation,5.5
388,Jamaica,2020,imports,1,United States,40.4
388,Jamaica,2020,imports,2,China,8.2
388,Jamaica,2020,imports,3,Brazil,6.5
388,Jamaica,2024,exports,1,United States,50.5
388,Jamaica,2024,exports,2,Russian Federation,6.9
388,Jamaica,2024,exports,3,Latvia,6.5
388,Jamaica,2024,imports,1,United States,41.3
388,Jamaica,2024,imports,2,China,8.0
388,Jamaica,2024,imports,3,Brazil,4.8
392,Japan,2015,exports,1,United States,20.2
392,Japan,2015,exports,2,China,17.5
392,Japan,2015,exports,3,Republic of Korea,7.0
392,Japan,2015,imports,1,China,25.7
392,Japan,2015,imports,2,United States,10.9
392,Japan,2015,imports,3,Australia,5.6
392,Japan,2020,exports,1,United States,18.5
392,Japan,2020,exports,2,China,22.0
392,Japan,2020,exports,3,Republic of Korea,7.0
392,Japan,2020,imports,1,China,25.8
392,Japan,2020,imports,2,United States,11.3
392,Japan,2020,imports,3,Australia,5.6
392,Japan,2024,exports,1,United States,20.0
392,Japan,2024,exports,2,China,17.6
392,Japan,2024,exports,3,Republic of Korea,6.6
392,Japan,2024,imports,1,China,22.5
392,Japan,2024,imports,2,United States,11.4
392,Japan,2024,imports,3,Australia,7.1
400,Jordan,2015,exports,1,United States,18.5
400,Jordan,2015,exports,2,India,7.5
400,Jordan,2015,exports,3,Saudi Arabia,15.1
400,Jordan,2015,imports,1,China,12.9
400,Jordan,2015,imports,2,Saudi Arabia,15.0
400,Jordan,2015,imports,3,Gambia,6.2
400,Jordan,2020,exports,1,United States,22.1
400,Jordan,2020,exports,2,India,11.2
400,Jordan,2020,exports,3,Saudi Arabia,10.9
400,Jordan,2020,imports,1,China,16.0
400,Jordan,2020,imports,2,Saudi Arabia,12.4
400,Jordan,2020,imports,3,Gambia,8.3
400,Jordan,2024,exports,1,United States,22.9
400,Jordan,2024,exports,2,India,13.7
400,Jordan,2024,exports,3,Saudi Arabia,11.5
400,Jordan,2024,imports,1,China,17.5
400,Jordan,2024,imports,2,Saudi Arabia,14.2
